signature,file,startline,startcol,endline,endcol,properties
Lcom/android/providers/media/flags/FeatureFlagsImpl;->mediaStoreOpenFile()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,197,5,197,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->motionPhotoIntent()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,204,5,204,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->motionPhotoIntent()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,204,5,204,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickOrderedImages()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,211,5,211,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickOrderedImages()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,211,5,211,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickerAccentColor()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,218,5,218,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickerAccentColor()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,218,5,218,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickerDefaultTab()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,225,5,225,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickerDefaultTab()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,225,5,225,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickerPreSelectionExtra()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,232,5,232,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickerPreSelectionExtra()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,232,5,232,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickerRecentSelection()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,239,5,239,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->pickerRecentSelection()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,239,5,239,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->revokeAccessOwnedPhotos()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,246,5,246,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->revokeAccessOwnedPhotos()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,246,5,246,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->versionLockdown()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,253,5,253,25,
Lcom/android/providers/media/flags/FeatureFlagsImpl;->versionLockdown()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/FeatureFlagsImpl.java,253,5,253,25,
Lcom/android/providers/media/flags/Flags;->accessMediaOwnerPackageNamePermission()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,81,5,81,25,
Lcom/android/providers/media/flags/Flags;->accessMediaOwnerPackageNamePermission()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,81,5,81,25,
Lcom/android/providers/media/flags/Flags;->audioSampleColumns()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,88,5,88,25,
Lcom/android/providers/media/flags/Flags;->audioSampleColumns()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,88,5,88,25,
Lcom/android/providers/media/flags/Flags;->cloudMediaProviderSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,95,5,95,25,
Lcom/android/providers/media/flags/Flags;->cloudMediaProviderSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,95,5,95,25,
Lcom/android/providers/media/flags/Flags;->enableAppopPermissionChecksCache()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,102,5,102,25,
Lcom/android/providers/media/flags/Flags;->enableAppopPermissionChecksCache()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,102,5,102,25,
Lcom/android/providers/media/flags/Flags;->enableBackupAndRestore()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,109,5,109,25,
Lcom/android/providers/media/flags/Flags;->enableBackupAndRestore()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,109,5,109,25,
Lcom/android/providers/media/flags/Flags;->enableCloudMediaProviderCapabilities()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,116,5,116,25,
Lcom/android/providers/media/flags/Flags;->enableCloudMediaProviderCapabilities()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,116,5,116,25,
Lcom/android/providers/media/flags/Flags;->enableEmbeddedPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,123,5,123,25,
Lcom/android/providers/media/flags/Flags;->enableEmbeddedPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,123,5,123,25,
Lcom/android/providers/media/flags/Flags;->enableExclusionListForDefaultFolders()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,130,5,130,25,
Lcom/android/providers/media/flags/Flags;->enableExclusionListForDefaultFolders()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,130,5,130,25,
Lcom/android/providers/media/flags/Flags;->enableLocalMediaProviderCapabilities()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,137,5,137,25,
Lcom/android/providers/media/flags/Flags;->enableLocalMediaProviderCapabilities()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,137,5,137,25,
Lcom/android/providers/media/flags/Flags;->enableMaliciousAppDetector()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,144,5,144,25,
Lcom/android/providers/media/flags/Flags;->enableMaliciousAppDetector()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,144,5,144,25,
Lcom/android/providers/media/flags/Flags;->enableMarkIsFavoriteStatusApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,151,5,151,25,
Lcom/android/providers/media/flags/Flags;->enableMarkIsFavoriteStatusApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,151,5,151,25,
Lcom/android/providers/media/flags/Flags;->enableMarkMediaAsFavoriteApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,158,5,158,25,
Lcom/android/providers/media/flags/Flags;->enableMarkMediaAsFavoriteApi()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,158,5,158,25,
Lcom/android/providers/media/flags/Flags;->enableMimeTypeFixForAndroid15()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,165,5,165,25,
Lcom/android/providers/media/flags/Flags;->enableMimeTypeFixForAndroid15()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,165,5,165,25,
Lcom/android/providers/media/flags/Flags;->enableModernPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,172,5,172,25,
Lcom/android/providers/media/flags/Flags;->enableModernPhotopicker()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,172,5,172,25,
Lcom/android/providers/media/flags/Flags;->enableOemMetadata()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,179,5,179,25,
Lcom/android/providers/media/flags/Flags;->enableOemMetadata()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,179,5,179,25,
Lcom/android/providers/media/flags/Flags;->enableOemMetadataUpdate()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,186,5,186,25,
Lcom/android/providers/media/flags/Flags;->enableOemMetadataUpdate()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,186,5,186,25,
Lcom/android/providers/media/flags/Flags;->enablePhotopickerDatescrubber()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,193,5,193,25,
Lcom/android/providers/media/flags/Flags;->enablePhotopickerDatescrubber()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,193,5,193,25,
Lcom/android/providers/media/flags/Flags;->enablePhotopickerExpressiveTheme()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,200,5,200,25,
Lcom/android/providers/media/flags/Flags;->enablePhotopickerExpressiveTheme()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,200,5,200,25,
Lcom/android/providers/media/flags/Flags;->enablePhotopickerSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,207,5,207,25,
Lcom/android/providers/media/flags/Flags;->enablePhotopickerSearch()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,207,5,207,25,
Lcom/android/providers/media/flags/Flags;->enablePhotopickerTranscoding()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,214,5,214,25,
Lcom/android/providers/media/flags/Flags;->enablePhotopickerTranscoding()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,214,5,214,25,
Lcom/android/providers/media/flags/Flags;->enableStableUrisForExternalPrimaryVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,221,5,221,25,
Lcom/android/providers/media/flags/Flags;->enableStableUrisForExternalPrimaryVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,221,5,221,25,
Lcom/android/providers/media/flags/Flags;->enableStableUrisForPublicVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,228,5,228,25,
Lcom/android/providers/media/flags/Flags;->enableStableUrisForPublicVolume()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,228,5,228,25,
Lcom/android/providers/media/flags/Flags;->enableUnicodeCheck()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,235,5,235,25,
Lcom/android/providers/media/flags/Flags;->enableUnicodeCheck()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,235,5,235,25,
Lcom/android/providers/media/flags/Flags;->excludeUnreliableVolumes()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,242,5,242,25,
Lcom/android/providers/media/flags/Flags;->excludeUnreliableVolumes()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,242,5,242,25,
Lcom/android/providers/media/flags/Flags;->indexMediaLatitudeLongitude()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,249,5,249,25,
Lcom/android/providers/media/flags/Flags;->indexMediaLatitudeLongitude()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,249,5,249,25,
Lcom/android/providers/media/flags/Flags;->inferredMediaDate()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,256,5,256,25,
Lcom/android/providers/media/flags/Flags;->inferredMediaDate()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,256,5,256,25,
Lcom/android/providers/media/flags/Flags;->mediaCognitionService()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,263,5,263,25,
Lcom/android/providers/media/flags/Flags;->mediaCognitionService()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,263,5,263,25,
Lcom/android/providers/media/flags/Flags;->mediaStoreOpenFile()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,270,5,270,25,
Lcom/android/providers/media/flags/Flags;->mediaStoreOpenFile()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,270,5,270,25,
Lcom/android/providers/media/flags/Flags;->motionPhotoIntent()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,277,5,277,25,
Lcom/android/providers/media/flags/Flags;->motionPhotoIntent()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,277,5,277,25,
Lcom/android/providers/media/flags/Flags;->pickOrderedImages()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,284,5,284,25,
Lcom/android/providers/media/flags/Flags;->pickOrderedImages()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,284,5,284,25,
Lcom/android/providers/media/flags/Flags;->pickerAccentColor()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,291,5,291,25,
Lcom/android/providers/media/flags/Flags;->pickerAccentColor()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,291,5,291,25,
Lcom/android/providers/media/flags/Flags;->pickerDefaultTab()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,298,5,298,25,
Lcom/android/providers/media/flags/Flags;->pickerDefaultTab()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,298,5,298,25,
Lcom/android/providers/media/flags/Flags;->pickerPreSelectionExtra()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,305,5,305,25,
Lcom/android/providers/media/flags/Flags;->pickerPreSelectionExtra()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,305,5,305,25,
Lcom/android/providers/media/flags/Flags;->pickerRecentSelection()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,312,5,312,25,
Lcom/android/providers/media/flags/Flags;->pickerRecentSelection()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,312,5,312,25,
Lcom/android/providers/media/flags/Flags;->revokeAccessOwnedPhotos()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,319,5,319,25,
Lcom/android/providers/media/flags/Flags;->revokeAccessOwnedPhotos()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,319,5,319,25,
Lcom/android/providers/media/flags/Flags;->versionLockdown()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,326,5,326,25,
Lcom/android/providers/media/flags/Flags;->versionLockdown()Z,out/soong/.intermediates/packages/providers/MediaProvider/mediaprovider_flags_java_lib/android_common_apex30/javac/srcjars/com/android/providers/media/flags/Flags.java,326,5,326,25,
